{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.0063004184104917225, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0031504445678645, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.03713020010907297, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.0056516167151432, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.053825115645433935, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.0019143069552838, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.1514435911341675, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.0033617088208855, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.006423662706304087, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0051223533008624, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.008447047580946554, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.0025867034962637, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.012840477907784765, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.0044770127925153, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.021339715882913522, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.0057147158829134, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.029880121812464237, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.0024293596944287, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.061256746093008865, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.0032793003027978, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.18230855144613323, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.005290768840383, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.006316561375622194, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0034087320099523, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.008461541926407348, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.0026656171548838, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.01247072335691029, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.0036450650530473, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.018580363579367303, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.002955363579367, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.030635001486525808, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.0027648617717893, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.06035016911636513, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.0031127861642304, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.12668624266911171, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.0018143745418193, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.006289504843237671, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0029758274917997, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.009474001928528814, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.0081778993886559, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.012833662792726888, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.0044616787836345, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.018454276121939568, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.0028292761219393, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.03460692664675155, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.0045301618430005, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.05861379970222647, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.0027938611697966, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.13844251022151113, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.0025491412638448, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.006166713284927424, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0010111625588358, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.008253593905113923, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.0015334557056195, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.012575710632763427, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.003881286423717, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.018863043460325142, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.0032380434603247, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.026753530283735564, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.001039763459438, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.055033136713408926, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.002136188375932, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.15129957922452994, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.0033527080765328, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.006213201166724109, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0017549686675826, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.00891085095945802, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.0051118552237148, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.011818008994694942, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.002176457738063, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.018747300365174156, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.003122300365174, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.033778319810902686, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.0041618921381787, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.05607440049866817, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.0023274409079188, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.1255867149637619, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.001745654060235, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.006317371229250425, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0034216896680033, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.008311310218487581, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.0018476889673205, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.01197553587310747, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.0025308932144912, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.018442721253486123, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.0028177212534857, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.029573844607644326, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.0022932364922863, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.06457830556830026, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.003889382655402, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.19297419107763047, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.0059573713173515, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.006359213447727776, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0040911651636415, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.008456308769479328, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.0026371255227204, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.012680050320137935, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.0041160507203095, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.018482577844346607, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.0028575778443465, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.030170331907562256, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.0025583419589166, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.057396461124530194, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.002570268369812, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.1355262505492175, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.002366875034326, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.006349979021728697, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0039434143476555, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.008997562847466747, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.005583953280652, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.01222018857232315, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.0030813617877263, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.01826682152116048, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.00264182152116, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.03404238364141807, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.0042792538406307, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.06702021376064807, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.0043378964050167, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.13235103802087267, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.0021684242513043, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.006209054862127665, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0016886277940398, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.008140903631991516, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.0009199197741754, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.012268518617733646, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.0031901043899, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.020567750737205303, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.0049427507372046, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.032302881921197596, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.003506141964977, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.05342220133189615, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.0018403022854503, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.14820460432872767, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.003159272145545, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.006393138866562785, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0046339718650017, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.00901020315281508, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.005652772720881, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.012618050963869046, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.0039765521687052, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.01946171399547985, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.0038367139954794, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.03314972679343621, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.003882517463749, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.05372660373585126, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.001896212931075, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.16053512889704225, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.0039299299310651, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.0062986121666971095, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0031215446671502, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.008312450528278888, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.0018538973206286, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.011855780588992695, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.0022614438252326, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.019522736488155085, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.003897736488155, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.032630136953430894, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.0036515886459692, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.054275506941648725, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.001997031887242, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.1737515745991582, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.0047559577874472, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.006187932146710007, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0013506643473569, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.008480609459982835, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.002769429282128, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.011988231430129963, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.0025594582177921, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.018279993940669606, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.0026549939406693, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.030895039461908014, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.0028804342052922, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.06549306694737245, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.0040574000515585, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.14043761753817055, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.0026738354711353, 'gamma': 15.999999999999927}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.2, 'shap_error': 0.0063962194506117, 'shap_norm_sq': 10.239999999999993, 'weighted_error': 1.0046832612097838, 'gamma': 0.06250000000000003}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.3, 'shap_error': 0.00837891953089726, 'shap_norm_sq': 7.84000000000001, 'weighted_error': 1.002215784112662, 'gamma': 0.18367346938775472}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.4, 'shap_error': 0.011887003586809115, 'shap_norm_sq': 5.760000000000002, 'weighted_error': 1.0023316955703199, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.5, 'shap_error': 0.01913208563349869, 'shap_norm_sq': 3.999999999999991, 'weighted_error': 1.0035070856334982, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.6, 'shap_error': 0.031148686001483402, 'shap_norm_sq': 2.5599999999999956, 'weighted_error': 1.002993166000659, 'gamma': 2.2500000000000027}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.7, 'shap_error': 0.05860672381753592, 'shap_norm_sq': 1.4400000000000075, 'weighted_error': 1.0027925615175064, 'gamma': 5.444444444444414}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 16, 'alpha': 0.8, 'shap_error': 0.15044594459391233, 'shap_norm_sq': 0.640000000000003, 'weighted_error': 1.0032993559121193, 'gamma': 15.999999999999927}
