{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016025430156132066, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0064068824981127, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.03001825695859624, 'shap_norm_sq': 3.6, 'weighted_error': 1.0050410781568413, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04893122699705885, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0089312269970587, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.09082014350471716, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.012586730446541, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1924032193830029, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0149312035601432, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.6149268102152702, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0228079256384546, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016655358414830953, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0164857346372953, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02202014287642084, 'shap_norm_sq': 4.9, 'weighted_error': 1.0087763334382915, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.037390875127590886, 'shap_norm_sq': 3.6, 'weighted_error': 1.0216294690370797, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.06688019085140595, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0268801908514058, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.10487163124611278, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0188318361093835, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.15487534428355157, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0080383285418768, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.4163920073721572, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0103995004607595, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.0169583197525751, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0213331160412018, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.022679194576602637, 'shap_norm_sq': 4.9, 'weighted_error': 1.0123645038059477, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.035618276519166735, 'shap_norm_sq': 3.6, 'weighted_error': 1.0176411221681252, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.05151680199904462, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0115168019990448, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.08731920618195442, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.011030758303091, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.16201319074448714, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.009349361565314, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.5577529384944552, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0192345586559037, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015871714878236232, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0039474380517786, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.022391569256352974, 'shap_norm_sq': 4.9, 'weighted_error': 1.0107985437290332, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.03765574384186232, 'shap_norm_sq': 3.6, 'weighted_error': 1.0222254236441903, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04183297801966963, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0018329780196695, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.0754789903125011, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.005768440138889, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.13670175763604364, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.00470032283111, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.3181744206590632, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0042609012911916, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016559972034321302, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0149595525491402, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.022129920928145898, 'shap_norm_sq': 4.9, 'weighted_error': 1.0093740139421277, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.038534882604320676, 'shap_norm_sq': 3.6, 'weighted_error': 1.0242034858597209, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.045732453039732154, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.005732453039732, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.08270932576081244, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.008981922560361, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.20345282969572376, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0169607238216634, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 1.0219724253887388, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0482482765867962, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016152674493716067, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0084427918994578, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.021416434267709974, 'shap_norm_sq': 4.9, 'weighted_error': 1.005489475457533, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.03296684254162043, 'shap_norm_sq': 3.6, 'weighted_error': 1.011675395718646, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.05019836657001555, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0101983665700154, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.08339467830868703, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0092865236927502, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.17883642125511193, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0124393426795106, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.374005991722914, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0077503744826817, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016096349170838416, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.007541586733413, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02291798244221104, 'shap_norm_sq': 4.9, 'weighted_error': 1.013664571074261, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.046830019598566856, 'shap_norm_sq': 3.6, 'weighted_error': 1.0428675440967752, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.060582631904467374, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0205826319044675, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.0748723684077541, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0054988304034465, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.2020587361572665, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0167046658248038, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 1.4690456018919296, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0761903501182453, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016910428729339066, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0205668596694244, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.023905435511628468, 'shap_norm_sq': 4.9, 'weighted_error': 1.0190407044522003, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.03228200063899, 'shap_norm_sq': 3.6, 'weighted_error': 1.0101345014377276, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.06447129842031149, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.024471298420311, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.1348040039310592, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0321351128582485, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.2006793396896399, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0164513072899335, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.6839907370199613, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0271244210637471, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016275296640713966, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0104047462514232, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02167613474870811, 'shap_norm_sq': 4.9, 'weighted_error': 1.0069034002985224, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.03133816034372415, 'shap_norm_sq': 3.6, 'weighted_error': 1.0080108607733789, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.05224606126822053, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0122460612682207, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.08119063589251388, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0083069492855619, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1440170534019741, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0060439485840358, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.3554164155000897, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0065885259687557, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01587694641875627, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0040311427001, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.021431855705163826, 'shap_norm_sq': 4.9, 'weighted_error': 1.005573436617003, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.030559592742817086, 'shap_norm_sq': 3.6, 'weighted_error': 1.0062590836713383, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04658772960936329, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.006587729609363, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.08221455972146374, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0087620265428732, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.12887054937818804, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0032619376408913, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.41140111607424235, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.01008756975464, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01624366822790825, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0098986916465322, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.021126968200634665, 'shap_norm_sq': 4.9, 'weighted_error': 1.0039134935367893, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.03435873566317848, 'shap_norm_sq': 3.6, 'weighted_error': 1.0148071552421514, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.0572224632308358, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0172224632308358, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.09675075895184282, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0152225595341522, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.15477970966375662, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0080207629994655, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.45284408821784955, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0126777555136153, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.016001878808840346, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.006030060941445, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.022349341837862333, 'shap_norm_sq': 4.9, 'weighted_error': 1.0105686388950286, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.03124779140208495, 'shap_norm_sq': 3.6, 'weighted_error': 1.007807530654691, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.046089627605526144, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.006089627605526, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.11366563974062259, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.022740284329166, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.19727679306503662, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0158263497466395, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.47844953027526127, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0142780956422042, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01652998173501477, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0144797077602368, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.022085028393273986, 'shap_norm_sq': 4.9, 'weighted_error': 1.0091295990300477, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.032878689761668606, 'shap_norm_sq': 3.6, 'weighted_error': 1.0114770519637541, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.05050163639711571, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0105016363971155, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.08922033207438465, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0118757031441712, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.16384007313027707, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0096849113912754, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.35426548353699117, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0065165927210615, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.0165941686924629, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0155066990794068, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.03300767768907557, 'shap_norm_sq': 4.9, 'weighted_error': 1.0685973563071887, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.029586339694388807, 'shap_norm_sq': 3.6, 'weighted_error': 1.004069264312375, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04759852823384097, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.007598528233841, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.09615142279795308, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0149561879102011, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.15384023597005259, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0078482066067445, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.535249326188745, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.017828082886797, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.017723722979277923, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0335795676684483, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.022232420087263664, 'shap_norm_sq': 4.9, 'weighted_error': 1.0099320649195478, 'gamma': 0.18367346938775497}
