{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008324384961309331, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0056391389727846, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.0082029369641577, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0036959710183575, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010867519014425323, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.002478261119353, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015523773206140417, 'shap_norm_sq': 5.04, 'weighted_error': 1.0030407346117745, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.023214768129487796, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0028066048641813, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03902869725182278, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0031737520665698, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07678060579358274, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.003690232051216, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.190536145931162, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0039365703451872, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008228888150117906, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0041111899937218, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010697143301671597, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0015506600165827, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015539184525562499, 'shap_norm_sq': 5.04, 'weighted_error': 1.0030754100804746, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022441512582281675, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0020333493169753, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.04029331197338628, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0037358030539314, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07499396273313254, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0033620731217454, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15550070932418716, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0017468555572513, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008111846538320092, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0022385242049558, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011335497589567863, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.005026144472907, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014692947917599855, 'shap_norm_sq': 5.04, 'weighted_error': 1.0011713777125584, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02227379537642978, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0018656321111234, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.036415249804849094, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0020122198679147, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07265683909286885, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0029328055143503, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15116343415866645, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0014757758594064, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008036013862499152, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0010252013918213, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010860099266338337, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0024378647131018, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014957229842714232, 'shap_norm_sq': 5.04, 'weighted_error': 1.001766012044066, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022034856768807936, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0016266935035012, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03683882944237642, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0022004774845932, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06828739367369066, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0021302543149089, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.165812492524555, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.002391342007274, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008078989172598673, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.001712806353413, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010784578042453967, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0020266936052864, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014651524157884226, 'shap_norm_sq': 5.04, 'weighted_error': 1.0010781742531984, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022953547975038742, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0025453847097323, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.039419672833063635, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.003347518991566, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.0647653748463948, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0014833528976506, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1815318900634991, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0033738043534584, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00821660718318225, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0039146945227502, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010860058204104624, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0024376411520515, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015097596641966476, 'shap_norm_sq': 5.04, 'weighted_error': 1.0020818373423832, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022528019004181953, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0021198557388757, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03825781150748444, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0028311361801967, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07155248271400425, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0027299645468037, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15459653448158583, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0016903446295886, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00813249943316401, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0025689705224583, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.0107074510902904, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0016067801990622, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014658335412275212, 'shap_norm_sq': 5.04, 'weighted_error': 1.0010934995755785, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.024667682838875278, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0042595195735693, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03493434327012322, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.001354039185814, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07171607734192782, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0027600125396872, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.17477296622068175, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.002951371613282, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008118243903764567, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0023408820520674, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01115074756001182, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0040202832008793, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01570686352358023, 'shap_norm_sq': 5.04, 'weighted_error': 1.0034526878260146, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.023895820513971763, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.003487657248665, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.034447138577262414, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.001137503766765, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07300884843329408, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.002997460291163, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.16287680043484604, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0022078612516674, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008173678283075275, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0032278321210388, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010878832556957003, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0025398570731365, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015876073902038077, 'shap_norm_sq': 5.04, 'weighted_error': 1.003833411177544, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022086961252692258, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0016787979873856, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03581211205756631, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0017441586468998, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.08635135595621482, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0054481249382299, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.20789206244167052, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0050213151270944, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008103600714348784, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0021065910214164, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010738714294428426, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0017769909771475, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014754958590567243, 'shap_norm_sq': 5.04, 'weighted_error': 1.0013109017267354, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022022997781571532, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0016148345162652, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03506567061795354, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.001412406895961, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07511995421656675, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0033852144146214, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.17361136571932534, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0028787715819474, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008152314179638593, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0028860064660523, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010881531513303571, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0025545513910232, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015800407238720282, 'shap_norm_sq': 5.04, 'weighted_error': 1.0036631611850793, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.021877488375660052, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0014693251103537, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.035326161440307834, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.001528180594785, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.0706843056367955, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0025705034509897, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15147729034769103, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0014953918712204, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008072483101718504, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.00160870921933, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010675339137786396, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0014319484576517, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014774227986915143, 'shap_norm_sq': 5.04, 'weighted_error': 1.0013542578685177, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022553859814650898, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0021456965493447, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03617137745203988, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.001903832155555, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06257969747662864, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0010819019521837, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.16254055717896662, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0021868460481749, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008117352136652331, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0023266137782718, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010838663630794247, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.002321159586251, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014886088802602008, 'shap_norm_sq': 5.04, 'weighted_error': 1.0016059447038135, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022189530702835473, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0017813674375293, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.038917955691940814, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0031245335955108, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.0718281853505294, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0027806038065734, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14503141616550885, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0010925247348337, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008232820361887893, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0041741053820414, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010876496573044363, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0025271389385007, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015538974326367748, 'shap_norm_sq': 5.04, 'weighted_error': 1.0030749371322865, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022239729732459714, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0018315664671533, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0368049326785632, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.002185412256232, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07005520928087139, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.002454955140718, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15255233111955394, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0015625819194618, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008125712896939941, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0024603859428733, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011128928898218728, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0039014927088947, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014821106802993714, 'shap_norm_sq': 5.04, 'weighted_error': 1.0014597352046948, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.023351187061922674, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0029430237966164, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03279603493306637, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0004036799248999, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06647798819623078, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0017979145333349, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15440425834785873, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0016783273712306, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008058888017252236, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0013911878678703, 'gamma': 0.0625000000000001}
