{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010895593512893844, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0007183850951886, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019854226512244, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.001269231874771, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.02979554791617268, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0020177701383948, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04502912942014676, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0007228229521643, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08276291349031763, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.0010290158564983, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.19537426869092786, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.0013601973487383, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010950816800612473, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0016019576986868, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014316510330267394, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.0007849513042955, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.01945581117995454, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.0003727973771193, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.0291712516277326, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0013934738499548, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04447322675975888, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0004757551031027, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08759768909721263, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.0019170358659277, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.17850451987199953, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.0003058380475554, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010894545904941502, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0007016233679524, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014460008048816747, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.0015662166608412, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.01958111834278346, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.000654738493484, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.029429038121041855, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0016512603432641, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04531624976062019, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0008504319923748, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08011553915940332, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.000542763428371, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.18326622661956482, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.000603444719278, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010906233239338004, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.000888620718295, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014243287443150603, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.0003862933633259, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019636704492051574, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.000779807329338, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028906711195102092, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0011289334173241, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04693139814468381, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0015682757186248, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.07956410136887718, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.0004414789362337, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.1910650217654747, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.0010908694158975, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010910202146181514, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0009521232277914, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.01425329371398779, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.0004407719489945, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019633702244707875, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.0007730522728149, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.02882926803465251, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0010514902568746, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.044852416837877364, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0006442840267111, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.07962661715330728, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.0004529614272515, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.1844034033639788, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.0006745182658041, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.01089074587810263, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.000640822938529, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014359845848596493, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.0010208891263088, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.02010189153018667, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.0018264781651416, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.02822357599276443, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0004457982149864, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04468740444806771, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0005709451867955, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08206856243917639, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.0009014819899622, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.18239526953262802, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.000549009901345, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010927221169380772, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0012244275989786, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.0143443388565642, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.000936462169689, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.01956030200952679, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.0006079017436573, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028830874742740938, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0010530969649627, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.044760510291815075, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0006034366729057, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08298837075185293, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.0010704263739232, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.1930481097250117, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.0012148124133686, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010899306191413589, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0007777879515047, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014420671442571734, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.0013520506935072, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019972804876038478, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.001536033193308, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028452555185422338, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0006747774076439, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.044957498229769896, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0006909868675522, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.0791101786815573, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.0003581053814197, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.1812151737111736, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.0004752539125037, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010911667907398845, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0009755754072673, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014530584724664113, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.0019504674515656, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019668711597131596, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.0008518233157677, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028497781940826653, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0007200041630484, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.044423305664398546, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0004535679496094, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08144680630576749, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.000787281883826, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.18240275556932758, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.0005494777786383, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010863614001120918, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0002067129068222, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014334710990836979, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.000884043789618, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.01998686734318776, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.0015676737443941, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028474583002861993, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0006968052250838, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.045329468457504705, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0008563069687677, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.07943720234382742, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.000418170952041, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.1895200242373582, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.0009943070703904, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010883163478836002, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0005195045502635, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014311251401098244, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.0007563193565963, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.01959632350122373, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.0006889500999747, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.029020064050194475, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0012422862724166, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04577054089554246, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.001052339163451, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.0911020283369254, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.0025606900119977, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.18360597552783176, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.0006246790260451, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010941251137373684, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0014489070868662, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.01425024677840698, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.0004241830774996, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019823831277983477, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.0012008425976844, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.02875321288601959, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0009754351082414, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.044695469052232394, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0005745294553134, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.0846859779936705, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.0013822317856858, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.1849405159314599, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.0007080878012713, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010931382529464873, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0012910093603242, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014330999724279097, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.0008638380050254, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019583275935776794, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.0006595930777198, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028627420606873115, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0008496428290954, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.045128272983164075, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0007668867579496, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08392618060866787, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.0012426771639502, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.19745692669773882, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.001490363474164, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010884721436484602, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0005444318726406, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014277249306003797, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.00057119683886, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019682148984795547, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.000882057438012, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.02857422415233566, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0007964463745578, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.045625057648433616, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0009876799425137, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08126477764882897, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.0007538480488778, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.18429125220545034, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.000667508818396, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010911053577180455, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0009657461237746, 'gamma': 0.06249999999999987}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014272687545921661, 'shap_norm_sq': 5.880000000000017, 'weighted_error': 1.0005463605895237, 'gamma': 0.1836734693877546}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.01991360668277448, 'shap_norm_sq': 4.319999999999995, 'weighted_error': 1.001402837258464, 'gamma': 0.4444444444444451}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.029351053417394597, 'shap_norm_sq': 3.000000000000004, 'weighted_error': 1.0015732756396163, 'gamma': 0.9999999999999984}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04524564819734522, 'shap_norm_sq': 1.920000000000003, 'weighted_error': 1.0008190535198078, 'gamma': 2.249999999999996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08216334858268842, 'shap_norm_sq': 1.0800000000000078, 'weighted_error': 1.000918891689791, 'gamma': 5.444444444444405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.19382076975908963, 'shap_norm_sq': 0.4800000000000006, 'weighted_error': 1.0012631036654986, 'gamma': 15.99999999999999}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010892598202526466, 'shap_norm_sq': 7.680000000000017, 'weighted_error': 1.0006704601293102, 'gamma': 0.06249999999999987}
